,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",8:00p,REG,@,Saint Louis,A-10,L,65,75,,0,1,L 1,Chaifetz Arena
1,2,"Sat, Nov 10, 2018",2:00p,REG,@,Bradley,MVC,L,57,68,,0,2,L 2,Carver Arena
2,3,"Mon, Nov 12, 2018",7:30p,REG,,Quincy,,W,102,66,,1,2,W 1,Show Me Center
3,4,"Fri, Nov 16, 2018",5:05p,REG,N,Jacksonville,A-Sun,W,77,71,,2,2,W 2,Mitchell Center
4,5,"Sat, Nov 17, 2018",5:05p,REG,N,Chattanooga,Southern,W,63,42,,3,2,W 3,Mitchell Center
5,6,"Mon, Nov 19, 2018",8:00p,REG,@,South Alabama,Sun Belt,L,58,79,,3,3,L 1,Mitchell Center
6,7,"Tue, Nov 27, 2018",7:30p,REG,,Missouri S&T,,W,72,69,,4,3,W 1,Show Me Center
7,8,"Sat, Dec 1, 2018",7:30p,REG,,Western Illinois,Summit,L,63,70,,4,4,L 1,Show Me Center
8,9,"Tue, Dec 4, 2018",8:00p,REG,@,Mississippi Valley State,SWAC,W,77,57,,5,4,W 1,Harrison HPER Complex
9,10,"Sat, Dec 8, 2018",7:30p,REG,,Southern Illinois,MVC,L,73,83,,5,5,L 1,Show Me Center
10,11,"Sat, Dec 15, 2018",1:00p,REG,@,Citadel,Southern,L,74,86,,5,6,L 2,McAlister Field House
11,12,"Mon, Dec 17, 2018",7:00p,REG,@,Florida StateÂ (11),ACC,L,68,85,,5,7,L 3,Donald L. Tucker Center
12,13,"Fri, Dec 21, 2018",7:30p,REG,,Abilene Christian,Southland,L,68,70,,5,8,L 4,Show Me Center
13,14,"Thu, Jan 3, 2019",8:30p,REG,@,Southern Illinois-Edwardsville,OVC,L,88,94,,5,9,L 5,Sam Vadalabene Center 
14,15,"Sat, Jan 5, 2019",5:30p,REG,,Tennessee-Martin,OVC,W,74,69,OT,6,9,W 1,Show Me Center
15,16,"Thu, Jan 10, 2019",8:45p,REG,,Austin Peay,OVC,L,60,78,,6,10,L 1,Show Me Center
16,17,"Sat, Jan 12, 2019",5:30p,REG,,Murray State,OVC,L,67,85,,6,11,L 2,Show Me Center
17,18,"Thu, Jan 17, 2019",7:35p,REG,@,Morehead State,OVC,L,69,73,,6,12,L 3,Ellis T. Johnson Arena
18,19,"Sat, Jan 19, 2019",7:00p,REG,@,Eastern Kentucky,OVC,L,83,85,,6,13,L 4,McBrayer Arena
19,20,"Thu, Jan 24, 2019",8:45p,REG,,Southern Illinois-Edwardsville,OVC,L,86,87,3OT,6,14,L 5,Show Me Center
20,21,"Sat, Jan 26, 2019",5:30p,REG,,Eastern Illinois,OVC,W,64,59,,7,14,W 1,Show Me Center
21,22,"Thu, Jan 31, 2019",8:00p,REG,@,Belmont,OVC,L,71,97,,7,15,L 1,Curb Event Center
22,23,"Sat, Feb 2, 2019",8:30p,REG,@,Tennessee State,OVC,L,50,79,,7,16,L 2,Gentry Center Complex
23,24,"Thu, Feb 7, 2019",8:45p,REG,,Tennessee Tech,OVC,W,71,66,OT,8,16,W 1,Show Me Center
24,25,"Sat, Feb 9, 2019",5:30p,REG,,Jacksonville State,OVC,L,64,81,,8,17,L 1,Show Me Center
25,26,"Thu, Feb 14, 2019",8:30p,REG,@,Tennessee-Martin,OVC,L,72,81,,8,18,L 2,Skyhawk Arena
26,27,"Sat, Feb 16, 2019",4:15p,REG,@,Eastern Illinois,OVC,W,88,79,,9,18,W 1,Lantz Arena
27,28,"Thu, Feb 21, 2019",8:00p,REG,@,Austin Peay,OVC,L,70,83,,9,19,L 1,Winfield Dunn Center
28,29,"Sat, Feb 23, 2019",8:00p,REG,@,Murray State,OVC,L,67,103,,9,20,L 2,CFSB Center
29,30,"Thu, Feb 28, 2019",8:45p,REG,,Tennessee State,OVC,W,89,74,,10,20,W 1,Show Me Center
30,31,"Sat, Mar 2, 2019",8:00p,REG,,Belmont,OVC,L,66,84,,10,21,L 1,Show Me Center
